t_date,r_gross,r_net,nav,n_held
2020-02-28,0.06029514864362834,0.0591464955659311,3.3409274343723165,6
2020-03-31,-0.08108866057323406,-0.08208414785761309,3.0666902528677435,6
2020-04-30,0.09693134345594139,0.09574300116719736,3.360304381327493,6
2020-05-29,0.034496809764378675,0.03337610488713394,3.472458252811375,6
2020-06-30,0.15844678029633874,0.15719179628435098,4.018300203093214,6
2020-07-31,0.12340666049377319,0.12218963661157156,4.509294844705378,6
2020-08-31,-0.023466321611834803,-0.024524233096755332,4.398707846831827,6
2020-09-30,-0.05621584039155877,-0.05723827323113462,4.146933405230931,6
2020-10-30,0.03086223678438609,0.029745469361202925,4.270285885779177,6
2020-11-30,-0.016391607907177114,-0.017457183665277598,4.195738720767887,6
2020-12-31,0.13744659387175298,0.13621436006172538,4.767258585603487,6
2021-01-29,0.04805871345696014,0.046923316517381686,4.990954169135964,6
2021-02-26,-0.05230178070862814,-0.05332845377952711,4.7247943004114585,6
2021-03-31,-0.05462536781087816,-0.05564952366241638,4.461861748190661,6
2021-04-30,0.07285393779241091,0.07169167935980236,4.781740109989713,6
2021-05-31,0.07612162633385243,0.07495582790532418,5.140159398762088,6
2021-06-30,0.04866320153911143,0.0475271497374441,5.384456524181385,6
2021-07-30,0.028648356024853754,0.02753398697249354,5.5327120799721525,6
2021-08-31,0.05302328984803561,0.051882514617366926,5.819763095334991,6
2021-09-30,-0.05207061426593287,-0.053097537767144765,5.510748004584606,6
2021-10-29,0.0689512442615068,0.06779321374689018,5.884339321964659,6
2021-11-30,0.011294329825256291,0.010198760967945697,5.944352292163661,6
2021-12-31,-0.06996026167630985,-0.07096780472616049,5.522494659469886,6
2022-01-28,-0.12210549930818469,-0.12305655168393415,4.842915509982579,6
2022-02-28,0.05227192480588325,0.051131963554010174,5.09054328933416,6
2022-03-31,-0.10187594954740153,-0.10284891726872514,4.566986423716567,6
2022-04-29,-0.10641893441742521,-0.10738698057180629,4.076551541361213,6
2022-05-31,0.09150966426503904,0.09032719546208523,4.444775009249012,6
2022-06-30,0.11868276242720965,0.11747085610124675,4.966906534762921,6
2022-07-29,0.0014241976162888837,0.0003393214022047175,4.968591912452917,6
2022-08-31,-0.038845121419145465,-0.03988637253760796,4.770412804445474,6
2022-09-30,-0.05598783668424879,-0.05701051652784084,4.498449106413012,6
2022-10-31,-0.027845489045255568,-0.028898656432123193,4.36844997120939,6
2022-11-30,0.035765465620852706,0.03464338636643016,4.519787871384418,6
2022-12-30,-0.03451510813517761,-0.035561050101364455,4.359059468442577,6
2023-01-31,0.05414266942439461,0.05300068153251836,4.590092591110811,6
2023-02-28,0.01172631920569347,0.010630282359887389,4.638886571412346,6
2023-03-31,-0.00937964429456998,-0.010452816346584126,4.5903971420287375,6
2023-04-28,-0.005614451508533339,-0.006691702519399101,4.559679569908381,6
2023-05-31,-0.027782528027013084,-0.028835763621650523,4.4281977276400335,6
2023-06-30,0.0023206918003638908,0.0012348443842469248,4.433665862736345,6
2023-07-31,-0.03819306514325748,-0.03923502265601897,4.259710882162667,6
2023-08-31,-0.04268850791228223,-0.0437255953620439,4.073452487769927,6
2023-09-28,-0.023997201108983457,-0.025054537474448746,3.971394019764709,6
2023-10-31,-0.03111496542058223,-0.03216459087470991,3.8436557559167075,6
2023-11-30,0.018426548183551918,0.017323252756353158,3.910240376084864,6
2023-12-29,-0.007200324579510652,-0.008275857561216182,3.8778797837022694,6
2024-01-31,-0.13796172223410338,-0.13889559703501642,3.339259355914922,6
2024-02-29,0.08702405062331835,0.08584644123514318,3.6259228879813747,6
2024-03-29,0.024251880823647876,0.02314227461942231,3.7098349912038886,6
2024-04-30,0.013590367381933656,0.01249231115060323,3.756179404231403,6
2024-05-31,0.0013918837681156562,0.00030704256070035463,3.757332711174128,6
2024-06-28,-0.01118331661471615,-0.012254534688383556,3.7112883471292464,6
2024-07-31,-0.020801910911946612,-0.021862708841791978,3.6301495305680245,6
2024-08-30,-0.0253972984289427,-0.026453118022311317,3.5341207565972703,6
2024-09-30,0.11957317349268733,0.11836030255473684,3.952420358613099,6
2024-10-31,-0.028424237695238264,-0.029476778104401746,3.8359157407269406,6
2024-11-29,-0.02114199700478164,-0.022202426508026396,3.750749103402469,6
2024-12-31,0.011933388422345535,0.010837127251554834,3.7913964487246967,6
2025-01-27,0.007448059047674035,0.0063566569837056885,3.8154970554384797,6
2025-02-28,0.014954601112527643,0.013855066961322438,3.8683610226323086,6
