date,nav,日增长率,nav_acc
2015-06-05,1.0,0.0,1.0
2015-06-12,1.015,0.0,1.015
2015-06-19,0.906,0.0,0.906
2015-06-26,0.82,0.0,0.82
2015-06-30,0.81,0.0,0.81
2015-07-03,0.703,0.0,0.703
2015-07-06,0.673,-4.2674,0.673
2015-07-07,0.649,-3.5661,0.649
2015-07-08,0.625,-3.698,0.625
2015-07-09,0.643,2.88,0.643
2015-07-10,0.665,3.4215,0.665
2015-07-13,0.698,4.9624,0.698
2015-07-14,0.695,-0.4298,0.695
2015-07-15,0.676,-2.7338,0.676
2015-07-16,0.682,0.8876,0.682
2015-07-17,0.716,4.9853,0.716
2015-07-20,0.734,2.514,0.734
2015-07-21,0.743,1.2262,0.743
2015-07-22,0.743,0.0,0.743
2015-07-23,0.76,2.288,0.76
2015-07-24,0.75,-1.3158,0.75
2015-07-27,0.696,-7.2,0.696
2015-07-28,0.664,-4.5977,0.664
2015-07-29,0.69,3.9157,0.69
2015-07-30,0.665,-3.6232,0.665
2015-07-31,0.653,-1.8045,0.653
2015-08-03,0.633,-3.0628,0.633
2015-08-04,0.666,5.2133,0.666
2015-08-05,0.654,-1.8018,0.654
2015-08-06,0.648,-0.9174,0.648
2015-08-07,0.677,4.4753,0.677
2015-08-10,0.716,5.7607,0.716
2015-08-11,0.713,-0.419,0.713
2015-08-12,0.694,-2.6648,0.694
2015-08-13,0.714,2.8818,0.714
2015-08-14,0.707,-0.9804,0.707
2015-08-17,0.699,-1.1315,0.699
2015-08-18,0.657,-6.0086,0.657
2015-08-19,0.671,2.1309,0.671
2015-08-20,0.656,-2.2355,0.656
2015-08-21,0.617,-5.9451,0.617
2015-08-24,0.573,-7.1313,0.573
2015-08-25,0.535,-6.6318,0.535
2015-08-26,0.51,-4.6729,0.51
2015-08-27,0.526,3.1373,0.526
2015-08-28,0.553,5.1331,0.553
2015-08-31,0.531,-3.9783,0.531
2015-09-01,0.514,-3.2015,0.514
2015-09-02,0.5,-2.7237,0.5
2015-09-07,0.505,1.0,0.505
2015-09-08,0.528,4.5545,0.528
2015-09-09,0.547,3.5985,0.547
2015-09-10,0.545,-0.3656,0.545
2015-09-11,0.55,0.9174,0.55
2015-09-14,0.523,-4.9091,0.523
2015-09-15,0.505,-3.4417,0.505
2015-09-16,0.534,5.7426,0.534
2015-09-17,0.532,-0.3745,0.532
2015-09-18,0.54,1.5038,0.54
2015-09-21,0.561,3.8889,0.561
2015-09-22,0.563,0.3565,0.563
2015-09-23,0.56,-0.5329,0.56
2015-09-24,0.562,0.3571,0.562
2015-09-25,0.543,-3.3808,0.543
2015-09-28,0.56,3.1308,0.56
2015-09-29,0.554,-1.0714,0.554
2015-09-30,0.549,-0.9025,0.549
2015-10-08,0.573,4.3716,0.573
2015-10-09,0.58,1.2216,0.58
2015-10-12,0.606,4.4828,0.606
2015-10-13,0.614,1.3201,0.614
2015-10-14,0.609,-0.8143,0.609
2015-10-15,0.629,3.2841,0.629
2015-10-16,0.642,2.0668,0.642
2015-10-19,0.643,0.1558,0.643
2015-10-20,0.662,2.9549,0.662
2015-10-21,0.618,-6.6465,0.618
2015-10-22,0.645,4.3689,0.645
2015-10-23,0.659,2.1705,0.659
2015-10-26,0.661,0.3035,0.661
2015-10-27,0.672,1.6641,0.672
2015-10-28,0.653,-2.8274,0.653
2015-10-29,0.657,0.6126,0.657
2015-10-30,0.662,0.761,0.662
2015-11-02,0.642,-3.0211,0.642
2015-11-03,0.643,0.1558,0.643
2015-11-04,0.678,5.4432,0.678
2015-11-05,0.679,0.1475,0.679
2015-11-06,0.699,2.9455,0.699
2015-11-09,0.721,3.1474,0.721
2015-11-10,0.727,0.8322,0.727
2015-11-11,0.732,0.6878,0.732
2015-11-12,0.73,-0.2732,0.73
2015-11-13,0.708,-3.0137,0.708
2015-11-16,0.727,2.6836,0.727
2015-11-17,0.717,-1.3755,0.717
2015-11-18,0.702,-2.0921,0.702
2015-11-19,0.72,2.5641,0.72
2015-11-20,0.726,0.8333,0.726
2015-11-23,0.717,-1.2397,0.717
2015-11-24,0.723,0.8368,0.723
2015-11-25,0.745,3.0429,0.745
2015-11-26,0.732,-1.745,0.732
2015-11-27,0.687,-6.1475,0.687
2015-11-30,0.683,-0.5822,0.683
2015-12-01,0.676,-1.0249,0.676
2015-12-02,0.678,0.2959,0.678
2015-12-03,0.696,2.6549,0.696
2015-12-04,0.69,-0.8621,0.69
2015-12-07,0.695,0.7246,0.695
2015-12-08,0.687,-1.1511,0.687
2015-12-09,0.687,0.0,0.687
2015-12-10,0.699,1.7467,0.699
2015-12-11,0.693,-0.8584,0.693
2015-12-14,0.705,1.7316,0.705
2015-12-15,0.711,0.8511,0.711
2015-12-16,0.711,0.0,0.711
2015-12-17,0.729,2.5316,0.729
2015-12-18,0.722,-0.9602,0.722
2015-12-21,0.727,0.6925,0.727
2015-12-22,0.733,0.8253,0.733
2015-12-23,0.72,-1.7735,0.72
2015-12-24,0.72,0.0,0.72
2015-12-25,0.718,-0.2778,0.718
2015-12-28,0.707,-1.532,0.707
2015-12-29,0.709,0.2829,0.709
2015-12-30,0.714,0.7052,0.714
2015-12-31,0.705,-1.2605,0.705
2016-01-04,0.645,-8.5106,0.645
2016-01-05,0.62,-3.876,0.62
2016-01-06,0.63,1.6129,0.63
2016-01-07,0.578,-8.254,0.578
2016-01-08,0.576,-0.346,0.576
2016-01-11,0.54,-6.25,0.54
2016-01-12,0.549,1.6667,0.549
2016-01-13,0.534,-2.7322,0.534
2016-01-14,0.561,5.0562,0.561
2016-01-15,0.542,-3.3868,0.542
2016-01-18,0.551,1.6605,0.551
2016-01-19,0.571,3.6298,0.571
2016-01-20,0.564,-1.2259,0.564
2016-01-21,0.539,-4.4326,0.539
2016-01-22,0.543,0.7421,0.543
2016-01-25,0.546,0.5525,0.546
2016-01-26,0.505,-7.5092,0.505
2016-01-27,0.497,-1.5842,0.497
2016-01-28,0.474,-4.6278,0.474
2016-01-29,0.493,4.0084,0.493
2016-02-01,0.488,-1.0142,0.488
2016-02-02,0.508,4.0984,0.508
2016-02-03,0.509,0.1969,0.509
2016-02-04,0.52,2.1611,0.52
2016-02-05,0.513,-1.3462,0.513
