date,nav,日增长率,nav_acc
2019-03-05,1.0,0.0,1.0
2019-03-08,0.9999,0.0,0.9999
2019-03-15,0.9997,0.0,0.9997
2019-03-22,0.9996,0.0,0.9996
2019-03-29,1.0001,0.0,1.0001
2019-04-04,1.0004,0.0,1.0004
2019-04-09,0.9991,0.0,0.9991
2019-04-10,0.9993,0.02,0.9993
2019-04-11,0.9972,-0.2101,0.9972
2019-04-12,0.9968,-0.0401,0.9968
2019-04-15,0.9964,-0.0401,0.9964
2019-04-16,1.0024,0.6022,1.0024
2019-04-17,1.0018,-0.0599,1.0018
2019-04-18,0.9988,-0.2995,0.9988
2019-04-19,1.002,0.3204,1.002
2019-04-22,0.9958,-0.6188,0.9958
2019-04-23,0.9911,-0.472,0.9911
2019-04-24,0.9956,0.454,0.9956
2019-04-25,0.982,-1.366,0.982
2019-04-26,0.9795,-0.2546,0.9795
2019-04-29,0.9732,-0.6432,0.9732
2019-04-30,0.9738,0.0617,0.9738
2019-05-06,0.9406,-3.4093,0.9406
2019-05-07,0.9417,0.1169,0.9417
2019-05-08,0.9381,-0.3823,0.9381
2019-05-09,0.9343,-0.4051,0.9343
2019-05-10,0.9524,1.9373,0.9524
2019-05-13,0.946,-0.672,0.946
2019-05-14,0.9427,-0.3488,0.9427
2019-05-15,0.9505,0.8274,0.9505
2019-05-16,0.9484,-0.2209,0.9484
2019-05-17,0.9275,-2.2037,0.9275
2019-05-20,0.9243,-0.345,0.9243
2019-05-21,0.931,0.7249,0.931
2019-05-22,0.9319,0.0967,0.9319
2019-05-23,0.9179,-1.5023,0.9179
2019-05-24,0.9157,-0.2397,0.9157
2019-05-27,0.9288,1.4306,0.9288
2019-05-28,0.9311,0.2476,0.9311
2019-05-29,0.9267,-0.4726,0.9267
2019-05-30,0.9191,-0.8201,0.9191
2019-05-31,0.9194,0.0326,0.9194
2019-06-03,0.9172,-0.2393,0.9172
2019-06-04,0.9135,-0.4034,0.9135
2019-06-05,0.9183,0.5255,0.9183
2019-06-06,0.9114,-0.7514,0.9114
2019-06-10,0.9178,0.7022,0.9178
2019-06-11,0.9296,1.2857,0.9296
2019-06-12,0.9269,-0.2904,0.9269
2019-06-13,0.9261,-0.0863,0.9261
2019-06-14,0.9189,-0.7775,0.9189
2019-06-17,0.9164,-0.2721,0.9164
2019-06-18,0.9173,0.0982,0.9173
2019-06-19,0.9254,0.883,0.9254
2019-06-20,0.9357,1.113,0.9357
2019-06-21,0.9444,0.9298,0.9444
2019-06-24,0.9433,-0.1165,0.9433
2019-06-25,0.937,-0.6679,0.937
2019-06-26,0.9407,0.3949,0.9407
2019-06-27,0.9547,1.4883,0.9547
2019-06-28,0.9505,-0.4399,0.9505
2019-06-30,0.9504,0.0,0.9504
2019-07-01,0.9653,1.5571,0.9653
2019-07-02,0.9641,-0.1243,0.9641
2019-07-03,0.9537,-1.0787,0.9537
