date,nav,日增长率,nav_acc
2022-06-16,1.761,0.0,1.761
2022-06-17,1.8,2.21,1.8
2022-06-20,1.817,0.94,1.817
2022-06-21,1.805,-0.66,1.805
2022-06-22,1.836,1.72,1.836
2022-06-23,1.923,4.74,1.923
2022-06-24,1.943,1.04,1.943
2022-06-27,1.949,0.31,1.949
2022-06-28,1.967,0.92,1.967
2022-06-29,1.894,-3.71,1.894
2022-06-30,1.941,2.48,1.941
2022-07-01,1.936,-0.26,1.936
2022-07-04,1.955,0.98,1.955
2022-07-05,1.936,-0.97,1.936
2022-07-06,1.969,1.7,1.969
2022-07-07,2.047,3.96,2.047
2022-07-08,1.992,-2.69,1.992
2022-07-11,2.002,0.5,2.002
2022-07-12,1.94,-3.1,1.94
2022-07-13,1.963,1.19,1.963
2022-07-14,2.025,3.16,2.025
2022-07-15,2.06,1.73,2.06
2022-07-18,2.106,2.23,2.106
2022-07-19,2.092,-0.66,2.092
2022-07-20,2.112,0.96,2.112
2022-07-21,2.106,-0.28,2.106
2022-07-22,2.119,0.62,2.119
2022-07-25,2.073,-2.17,2.073
2022-07-26,2.093,0.96,2.093
2022-07-27,2.146,2.53,2.146
2022-07-28,2.156,0.47,2.156
2022-07-29,2.168,0.56,2.168
2022-08-01,2.202,1.57,2.202
2022-08-02,2.211,0.41,2.211
2022-08-03,2.171,-1.81,2.171
2022-08-04,2.155,-0.74,2.155
2022-08-05,2.163,0.37,2.163
2022-08-08,2.208,2.08,2.208
2022-08-09,2.214,0.27,2.214
2022-08-10,2.239,1.13,2.239
2022-08-11,2.228,-0.49,2.228
2022-08-12,2.165,-2.83,2.165
2022-08-15,2.208,1.99,2.208
2022-08-16,2.217,0.41,2.217
2022-08-17,2.225,0.36,2.225
2022-08-18,2.311,3.87,2.311
2022-08-19,2.224,-3.76,2.224
2022-08-22,2.226,0.09,2.226
2022-08-23,2.265,1.75,2.265
2022-08-24,2.155,-4.86,2.155
2022-08-25,2.103,-2.41,2.103
2022-08-26,2.073,-1.43,2.073
2022-08-29,2.159,4.15,2.159
2022-08-30,2.124,-1.62,2.124
2022-08-31,2.011,-5.32,2.011
2022-09-01,2.0,-0.55,2.0
2022-09-02,2.052,2.6,2.052
2022-09-05,2.067,0.73,2.067
2022-09-06,2.126,2.85,2.126
2022-09-07,2.18,2.54,2.18
2022-09-08,2.199,0.87,2.199
2022-09-09,2.149,-2.27,2.149
2022-09-13,2.158,0.42,2.158
2022-09-14,2.176,0.83,2.176
2022-09-15,2.066,-5.06,2.066
2022-09-16,2.077,0.53,2.077
